Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Senegal,SEN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,10810437502,11459128434,11987488048,12315511365,12545680904,13549639173,14273218059,14960615580,16076641491,17248296759,18178582368,19481388776,19869524049,21683767086,23621693060,25746288417,27254286825,29373991085,31233432098,31884539098,33445704638,34415226315,36427222865,37245933448,39358815590,42363282419,44911708617,48020557392,52441696314,56561986883,18178582368
Singapore,SGP,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,71899330330,78897635552,87425645011,97591382760,1.13E+11,1.25E+11,1.35E+11,1.52E+11,1.50E+11,1.60E+11,1.75E+11,1.77E+11,1.85E+11,1.95E+11,2.13E+11,2.36E+11,2.74E+11,3.07E+11,3.15E+11,3.13E+11,3.78E+11,4.01E+11,4.17E+11,4.24E+11,4.46E+11,4.49E+11,4.70E+11,4.92E+11,5.10E+11,5.26E+11,1.75E+11
Solomon Islands,SLB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,418571971.9,452729539.9,523171849.9,568245189.9,629801118.1,702727136.9,727666128.2,731904686.7,748849367.1,742917346.8,667529955,634220971.4,612898094.4,672712592.4,748130352.5,812451315.8,852361529.3,887431377.8,930979206.5,966491629.9,1089625193,1170068051,1243825579,1404453986,1425935250,1449604554,1532262905,1661727315,1782324490,1843329782,667529955
Sierra Leone,SLE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2993517937,3274087737,2616736375,2876040603,2675051802,2697341560,2870798579,2789010761,2777578143,2807562035,3078355091,2965062694,3811355841,4263196039,4654050424,5010794995,5398188175,6410544323,7077507453,7414307697,7356159783,7786542196,9738223472,11922760797,12246518775,11226733104,10434653657,11938865735,12119887196,13844539220,3078355091
El Salvador,SLV,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,14959397839,15685714297,17322014874,18796287415,20197440199,21624280825,22157350718,23167977274,24076751048,24696370936,25625021749,26412626746,27145803017,27897153493,28861225134,30566013593,33063078519,34601564620,36374427634,35521913645,36783691454,38932410516,39142596608,41152379901,43447101893,45817642300,48462178672,51005491574,53476192356,56283912751,25625021749
Serbia,SRB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,43488781208,45424901624,41746351869,45259811194,48680660634,53939726806,56792525415,62768075095,67522064589,74602641203,81266615427,90437826852,90403362594,91397692095,97317219680,97051562165,1.01E+11,1.01E+11,1.01E+11,1.06E+11,1.09E+11,1.21E+11,1.28E+11,45259811194
Sub-Saharan Africa (excluding high income),SSA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,8.07E+11,8.47E+11,8.47E+11,8.68E+11,8.99E+11,9.65E+11,1.04E+12,1.10E+12,1.14E+12,1.18E+12,1.23E+12,1.32E+12,1.42E+12,1.51E+12,1.65E+12,1.81E+12,2.02E+12,2.19E+12,2.34E+12,2.46E+12,2.64E+12,2.80E+12,2.93E+12,3.16E+12,3.42E+12,3.56E+12,3.65E+12,3.79E+12,3.97E+12,4.17E+12,1.23E+12
South Sudan,SSD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,16038626935,14790639636,20542512086,13514791884,11604300048,,,,,
Sub-Saharan Africa,SSF,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,8.13E+11,8.53E+11,8.54E+11,8.75E+11,9.07E+11,9.73E+11,1.04E+12,1.11E+12,1.15E+12,1.19E+12,1.24E+12,1.33E+12,1.44E+12,1.52E+12,1.66E+12,1.83E+12,2.03E+12,2.21E+12,2.36E+12,2.48E+12,2.66E+12,2.82E+12,2.95E+12,3.19E+12,3.45E+12,3.59E+12,3.68E+12,3.82E+12,4.01E+12,4.21E+12,1.24E+12
Small states,SST,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,2.89E+11,3.08E+11,3.27E+11,3.50E+11,3.82E+11,4.11E+11,4.83E+11,5.43E+11,5.95E+11,5.97E+11,6.47E+11,7.13E+11,7.68E+11,8.01E+11,8.13E+11,7.36E+11,7.33E+11,7.96E+11,8.30E+11,8.64E+11,2.89E+11
Sao Tome and Principe,STP,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,255566706.2,266396211.5,293566641.3,312266712,346807906.8,406883203.1,435108917.2,465728187.1,480121041.8,520465560.5,554959981.5,546231070.8,643005258.2,759409789.9,762852020.7,792614758.5,816184919.7,863373595.9,887812266.4,
Suriname,SUR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2673589280,2838835656,2918893805,2761269453,2931494725,3001435256,3075728653,3255459446,3375442569,3334182470,3455101780,3452172053,3869264165,4192975497,4655634375,5102119080,5547176744,6108812238,6528902952,6746376490,6997716781,7287563034,8213418034,8968094624,9422022465,8961394445,7591493000,8186673670,8707714875,8901659659,3455101780
Slovak Republic,SVK,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,46781700549,50860891337,54400500251,57369761349,57567171515,61087661218,66695654198,71403065666,72454510753,78603170866,87124402575,98674735026,1.11E+11,1.25E+11,1.24E+11,1.33E+11,1.36E+11,1.43E+11,1.50E+11,1.55E+11,1.58E+11,1.57E+11,1.61E+11,1.75E+11,1.80E+11,61087661218
Slovenia,SVN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,27186373731,28458605066,30326570082,31767536615,33848076522,35731729328,37731428408,40019698741,41643123129,44781739606,47268194744,50901752662,54295067110,58273321247,55277023256,56293486327,58585332628,58814142549,60918129358,63069203942,63252908627,68303102030,74319054783,81920105432,87174385055,35731729328
Sweden,SWE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.70E+11,1.73E+11,1.72E+11,1.72E+11,1.85E+11,1.98E+11,2.05E+11,2.14E+11,2.24E+11,2.43E+11,2.63E+11,2.67E+11,2.77E+11,2.90E+11,3.06E+11,3.13E+11,3.51E+11,3.85E+11,4.02E+11,3.84E+11,4.07E+11,4.30E+11,4.42E+11,4.55E+11,4.67E+11,4.85E+11,5.03E+11,5.33E+11,5.72E+11,5.97E+11,2.63E+11
Eswatini,SWZ,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3046919954,3227888355,3422383337,3512183896,3506722771,3977242006,4346205369,4550090354,4527243762,4822096018,4841043840,5228208563,5210476858,5395619886,5858932419,6756746393,7016136009,7581048623,7688628710,7714634050,7853616605,8114102803,8346401629,9058737210,9225263756,9346507219,9176857939,8823563717,9236742702,9290068040,4841043840
Sint Maarten (Dutch part),SXM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,1076306315,1122314269,1220447328,1127057360,1193140134,1446529204,1472416198,1527597324,1504505116,1439303658,,
Seychelles,SYC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,600975148.3,642984457.8,710108986.8,770829885.4,792957576.2,778049389.2,838829047.1,963345328.4,1042358842,1071127984,1098286181,1123976239,1072994333,1070267506,1149808133,1291667517,1455225327,1520789192,1496927795,1517612384,1646832591,1704881472,1796647360,1907297430,2048795966,2112360165,2245383379,2417588944,2644251430,2876690726,1098286181
Turks and Caicos Islands,TCA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,780576157.6,868618280.5,965992136.1,988204101.8,1055552582,,
Chad,TCD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4123592591,4666928057,5169292634,4336945038,4978178921,5160870944,5357300571,5733380353,6263206324,6306190859,6319492733,7207018150,7812304545,7891811203,10951344125,13201164729,13543078133,14781565236,15134744517,18144612372,21024060933,21644734483,21591587636,19796873665,21921934523,24904346468,23791406630,23520168179,24627186348,25900434303,6319492733
East Asia & Pacific (IDA & IBRD countries),TEA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.27E+12,2.53E+12,2.86E+12,3.24E+12,3.66E+12,4.06E+12,4.51E+12,4.90E+12,4.97E+12,5.33E+12,5.86E+12,6.40E+12,7.03E+12,7.77E+12,8.69E+12,9.76E+12,1.12E+13,1.29E+13,1.42E+13,1.53E+13,1.70E+13,1.87E+13,2.05E+13,2.17E+13,2.31E+13,2.38E+13,2.50E+13,2.66E+13,2.89E+13,3.13E+13,5.86E+12
Europe & Central Asia (IDA & IBRD countries),TEC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.89E+12,2.84E+12,2.65E+12,2.60E+12,2.42E+12,2.46E+12,2.52E+12,2.63E+12,2.46E+12,2.54E+12,2.82E+12,2.99E+12,3.20E+12,3.48E+12,3.89E+12,4.32E+12,5.09E+12,5.68E+12,6.50E+12,6.35E+12,6.81E+12,7.51E+12,7.98E+12,8.59E+12,8.86E+12,8.84E+12,9.13E+12,9.79E+12,1.07E+13,1.10E+13,2.82E+12
Togo,TGO,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3086908058,3167404496,3120077261,2697764913,3067654168,3443242455,3879257235,4507696346,4474237917,4605563636,4695495616,4836298686,5137495676,5593950603,5666656648,5567283012,5883941545,5999557772,6408670137,6807580412,7298190564,8463956228,8325342477,8921364450,9577642653,10577120514,11023673695,11687035213,12594558820,13526525782,4695495616
Thailand,THA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.41E+11,2.70E+11,2.96E+11,3.30E+11,3.63E+11,4.00E+11,4.28E+11,4.22E+11,3.90E+11,4.17E+11,4.51E+11,4.72E+11,5.06E+11,5.49E+11,5.97E+11,6.41E+11,6.99E+11,7.59E+11,7.85E+11,7.87E+11,8.50E+11,8.91E+11,9.63E+11,9.83E+11,1.00E+12,1.03E+12,1.09E+12,1.15E+12,1.22E+12,1.29E+12,4.51E+11
Tajikistan,TJK,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,13955966341,13403540620,9733386328,8331786917,5761448934,5751339299,4707404127,5118581881,5454317756,5725305241,6243952520,6956391457,7940888916,8865335640,10232161892,13315140661,15606010070,17958659379,20015975063,19445730701,21650983633,24502585881,27649805634,32099463306,33792660555,30205900191,31326779891,32094206010,35068900415,38289354365,6243952520
Turkmenistan,TKM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,17925899449,15401301491,14348570405,15580459202,14243002058,15250482737,17883633410,18608125798,20168709626,20512405889,21796071376,23408021446,25792885965,29758839629,35099172970,39986573484,42368527405,45722924072,52789503109,57503025652,62407231341,67102532122,71735322173,76445710805,78393490627,85226709569,,18608125798
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.59E+12,2.79E+12,2.95E+12,3.08E+12,3.28E+12,3.42E+12,3.59E+12,3.85E+12,3.97E+12,4.01E+12,4.29E+12,4.41E+12,4.47E+12,4.64E+12,5.03E+12,5.42E+12,6.01E+12,6.55E+12,6.98E+12,6.94E+12,7.44E+12,8.03E+12,8.29E+12,8.68E+12,8.97E+12,8.96E+12,9.19E+12,9.67E+12,1.00E+13,1.04E+13,4.29E+12
Timor-Leste,TLS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,1574752962,1767711263,2044616104,1699825598,2006489777,2520966816,3906371837,5595584951,8809183879,6735217453,8100383268,10105477562,9860409638,8520032445,7368660228,6103032554,5158320094,5555679524,5691022136,6421012668,1574752962
Middle East & North Africa (IDA & IBRD countries),TMN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.06E+12,1.17E+12,1.26E+12,1.33E+12,1.37E+12,1.44E+12,1.54E+12,1.63E+12,1.77E+12,1.86E+12,2.00E+12,2.10E+12,2.20E+12,2.30E+12,2.55E+12,2.72E+12,2.99E+12,3.28E+12,3.49E+12,3.59E+12,3.80E+12,3.84E+12,4.02E+12,4.04E+12,4.00E+12,3.82E+12,3.87E+12,4.05E+12,4.15E+12,4.22E+12,2.00E+12
Tonga,TON,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,217029320.9,236832020.8,241306135.3,255432854.9,283974963.8,303148582.9,315801760.5,325478957.3,343042192.9,357882429.8,362033560.4,380451652.6,411210821.2,422500708.5,425834953.8,434026780.9,455514547.6,468064639.6,500415319.4,484838040.1,495003930.8,537942935.8,553018017.7,562086693,573892842.9,588451241.8,630469289.6,686360863.5,719436596.9,730938483,362033560.4
South Asia (IDA & IBRD),TSA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.39E+12,1.47E+12,1.59E+12,1.70E+12,1.84E+12,2.01E+12,2.19E+12,2.31E+12,2.47E+12,2.70E+12,2.86E+12,3.06E+12,3.23E+12,3.53E+12,3.90E+12,4.33E+12,4.81E+12,5.31E+12,5.58E+12,6.01E+12,6.52E+12,7.01E+12,7.64E+12,8.05E+12,8.45E+12,8.92E+12,9.51E+12,1.03E+13,1.12E+13,1.18E+13,2.86E+12
Sub-Saharan Africa (IDA & IBRD countries),TSS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,8.13E+11,8.53E+11,8.54E+11,8.75E+11,9.07E+11,9.73E+11,1.04E+12,1.11E+12,1.15E+12,1.19E+12,1.24E+12,1.33E+12,1.44E+12,1.52E+12,1.66E+12,1.83E+12,2.03E+12,2.21E+12,2.36E+12,2.48E+12,2.66E+12,2.82E+12,2.95E+12,3.19E+12,3.45E+12,3.59E+12,3.68E+12,3.82E+12,4.01E+12,4.21E+12,1.24E+12
Trinidad and Tobago,TTO,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,7945977798,8424464919,9495506381,9788024726,10203234319,10933182995,11721082057,13141247467,14522245779,15875973990,17012875952,18424051120,20369750461,23569565343,26971078776,28938122262,33665145926,36491422383,38491439611,36732759921,38571392278,36695932592,36835904408,38353998987,37934914092,37052696592,35697657556,36883235267,36353284924,37857180201,17012875952
Tunisia,TUN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,28885854088,30755618170,33772199172,34781307191,36880432978,38882569478,42204453534,45486541508,48394991685,52086075567,55482145963,59027355539,60767940058,65012620775,70781548456,74688150401,81387058366,88448511849,93552043505,98192793638,1.03E+11,1.03E+11,1.06E+11,1.07E+11,1.11E+11,1.11E+11,1.14E+11,1.17E+11,1.23E+11,1.27E+11,55482145963
Turkey,TUR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4.53E+11,4.73E+11,5.13E+11,5.68E+11,5.44E+11,5.98E+11,6.52E+11,7.14E+11,5.52E+11,5.39E+11,6.00E+11,5.81E+11,6.01E+11,6.29E+11,7.25E+11,8.06E+11,9.34E+11,1.03E+12,1.13E+12,1.10E+12,1.26E+12,1.44E+12,1.54E+12,1.69E+12,1.84E+12,2.00E+12,2.09E+12,2.24E+12,2.34E+12,2.31E+12,6.00E+11
Tuvalu,TUV,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,44816713.83,55987016.78,39423211.97,44008233.82,44010714.03,44669035.21,52633356.14,52851720.35,54738734.12,49291845.55,50436773.52,43459568.12,54547258.74,48514805.43,62957615.21,63411770.11,63389653.64,70050076.48,71954448.91,
Tanzania,TZA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,22806144709,24174689480,24813012669,25745788396,26791788948,28519041734,30649319214,32170807130,33825562505,35986355602,38397497835,41037773173,45408862776,49045752861,54090494767,59610581698,66631583915,72197977414,77918987426,82734318427,88300340744,97002460506,94529738517,1.02E+11,1.07E+11,1.15E+11,1.25E+11,1.31E+11,1.41E+11,1.52E+11,38397497835
Uganda,UGA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,11531443234,12586439224,13205329252,14785178093,16066646864,18353606900,20417180877,21895768028,23247780784,25466317631,26602400210,28351819800,31498717817,34180713684,37341963560,40881162546,46794249083,52281550069,57978432273,62357214814,66606800680,74468592859,68126892521,70302250672,75321006670,79794449796,81153945783,83396734294,90264230400,98489563390,26602400210
Ukraine,UKR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3.88E+11,3.66E+11,3.31E+11,2.84E+11,2.27E+11,2.03E+11,1.86E+11,1.83E+11,1.80E+11,1.81E+11,1.96E+11,2.21E+11,2.38E+11,2.66E+11,3.06E+11,3.25E+11,3.58E+11,4.00E+11,4.16E+11,3.53E+11,3.73E+11,3.98E+11,4.19E+11,4.78E+11,4.57E+11,4.37E+11,4.83E+11,5.16E+11,5.48E+11,5.80E+11,1.96E+11
Upper middle income,UMC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,7.21E+12,7.74E+12,8.12E+12,8.66E+12,9.13E+12,9.71E+12,1.04E+13,1.11E+13,1.12E+13,1.16E+13,1.27E+13,1.35E+13,1.44E+13,1.55E+13,1.72E+13,1.90E+13,2.17E+13,2.45E+13,2.70E+13,2.79E+13,3.04E+13,3.32E+13,3.55E+13,3.75E+13,3.92E+13,3.95E+13,4.10E+13,4.36E+13,4.67E+13,4.93E+13,1.27E+13
Uruguay,URY,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,19194459544,20801991054,23084901802,24300465001,26572319265,26803046849,28868125985,32036210456,33851530042,33891355217,33945443244,33344537746,31533824766,30883466404,33216952934,37360260918,40336085308,44136848972,47842989528,50101739043,54386110588,58589197626,57034863431,61370940005,64012672369,65894817068,67291572982,68924690399,71008482905,73318582463,33945443244
United States,USA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5.90E+12,6.10E+12,6.44E+12,6.73E+12,7.17E+12,7.57E+12,8.05E+12,8.59E+12,9.14E+12,9.69E+12,1.04E+13,1.07E+13,1.11E+13,1.15E+13,1.23E+13,1.32E+13,1.41E+13,1.45E+13,1.47E+13,1.44E+13,1.51E+13,1.58E+13,1.67E+13,1.72E+13,1.81E+13,1.87E+13,1.90E+13,1.98E+13,2.08E+13,2.17E+13,1.04E+13
Uzbekistan,UZB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,47520219232,47612554153,46117949170,46697896613,48231550903,51270257756,54357520581,57334033104,60490019867,64255651187,68073816744,72531185462,80628416843,89130942265,98331029396,1.16E+11,1.31E+11,1.38E+11,1.47E+11,1.62E+11,1.71E+11,1.81E+11,1.92E+11,2.02E+11,2.08E+11,2.15E+11,2.35E+11,2.49E+11,60490019867
St. Vincent and the Grenadines,VCT,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,383696788.4,401754871.4,443895622.5,474248571.5,473890791.2,522230947.5,543697508.8,567062670.3,596653279,613224532.1,638159317.5,670314417.8,724127109.3,784916333.1,833178834.1,883240022.5,992033941,1063625111,1100704109,1101047803,1077900541,1094556250,1127672288,1178894343,1180712569,1240035785,1354300475,1335277351,1393193961,1430308774,638159317.5
"Venezuela, RB",VEN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.85E+11,2.11E+11,2.25E+11,2.31E+11,2.30E+11,2.46E+11,2.50E+11,2.69E+11,2.73E+11,2.64E+11,2.81E+11,2.95E+11,2.70E+11,2.54E+11,3.08E+11,3.56E+11,4.06E+11,4.61E+11,4.91E+11,4.74E+11,4.70E+11,4.94E+11,,,,,,,,,2.81E+11
Vietnam,VNM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,58419558462,64704858671,73354028649,80821624948,91040117521,1.03E+11,1.14E+11,1.26E+11,1.34E+11,1.44E+11,1.69E+11,1.84E+11,1.98E+11,2.16E+11,2.39E+11,2.44E+11,2.68E+11,2.92E+11,3.15E+11,3.01E+11,3.57E+11,3.85E+11,4.35E+11,4.65E+11,5.02E+11,5.37E+11,5.90E+11,6.29E+11,6.96E+11,7.63E+11,1.69E+11
Vanuatu,VUT,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,247918308.6,233381032.6,238342581.9,246069786.3,268220331.1,281006022.8,302045064.3,326292101.8,365222248.7,376577175.3,395887771.3,404021205.5,377856796.2,400597577.5,425313218.6,454733714.9,519076866.7,559879071.9,635195435.6,639586791.6,661417869.2,688194816.6,690928998.4,758449007.3,795150421.3,802475975.6,834240848.3,878774469.8,945448653.5,996784875,395887771.3
World,WLD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.89E+13,3.05E+13,3.20E+13,3.34E+13,3.52E+13,3.71E+13,3.94E+13,4.17E+13,4.31E+13,4.52E+13,4.87E+13,5.11E+13,5.34E+13,5.64E+13,6.10E+13,6.57E+13,7.22E+13,7.81E+13,8.25E+13,8.32E+13,8.88E+13,9.47E+13,9.99E+13,1.05E+14,1.09E+14,1.11E+14,1.15E+14,1.22E+14,1.30E+14,1.36E+14,4.87E+13
Samoa,WSM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,275896192.4,275568489.1,,,,,,,,,,,656129200,696240495.5,751718146.2,801018193.5,846404986.3,928759783.7,955315073.5,929986181.9,966999334.4,1020029218,999743394.4,1012610226,1028215859,1104734531,1202494361,1226555664,1223367315,1280677786,
Kosovo,XKX,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,9448780632,10319967046,11159472577,12328905857,13202725425,13420011279,14032931852,15065975385,15786623490,16375362782,16729091063,17396818270,18103723637,19243542090,20394759498,21782367601,
"Yemen, Rep.",YEM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,24069810981,25737576705,28775736474,30776240578,33539212369,35280154594,35852353872,38294630770,42548894051,43153496334,47407469491,50841346560,53305582984,55681083237,58804494224,64075292642,70493792625,74995234817,78498118632,84324391011,90700650718,79742574005,81652542721,88588654789,,,,,,,47407469491
South Africa,ZAF,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.28E+11,2.36E+11,2.37E+11,2.46E+11,2.60E+11,2.73E+11,2.89E+11,3.02E+11,3.06E+11,3.18E+11,3.39E+11,3.53E+11,3.74E+11,3.92E+11,4.24E+11,4.60E+11,5.00E+11,5.34E+11,5.62E+11,5.63E+11,5.88E+11,6.17E+11,6.20E+11,6.51E+11,6.65E+11,6.78E+11,6.88E+11,7.02E+11,7.24E+11,7.42E+11,3.39E+11
Zambia,ZMB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,10849358302,10863365297,11098130559,12419033275,11756712196,12365294374,13464722653,14204005459,14237529108,15353485812,16390516774,17697270843,18873338728,20701831758,21936203301,23952035540,26172573663,28534598763,32470694799,37702919213,40342714903,44313413077,48670115553,51230925386,53398105822,53416507707,53992049817,56131829918,61624930937,63616392246,16390516774
Zimbabwe,ZWE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,18138802593,19735276563,18289127900,18965746700,21088091322,21523468685,24324253137,25237839837,26039604779,26344356106,26072084508,27121623088,25202095918,21365454472,20525176749,19970617968,19735282220,19382202008,15921801863,16688304056,20491802499,23257335849,27130426246,30824982318,32122394049,33340681207,35973034627,39276020087,43239325159,40125247554,26072084508
